Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-04-06 00:00:00-05:00,24.93000030517578,25.299999237060547,23.780000686645508,24.170000076293945,0,0.0,0.0
2026-04-07 00:00:00-05:00,25.09000015258789,28.0,24.34000015258789,25.780000686645508,0,0.0,0.0
2026-04-08 00:00:00-05:00,20.969999313354492,22.170000076293945,19.90999984741211,21.040000915527344,0,0.0,0.0
2026-04-09 00:00:00-05:00,21.25,21.6299991607666,19.450000762939453,19.489999771118164,0,0.0,0.0
2026-04-10 00:00:00-05:00,19.709999084472656,20.280000686645508,18.829999923706055,19.229999542236328,0,0.0,0.0
2026-04-13 00:00:00-05:00,21.170000076293945,21.579999923706055,18.959999084472656,19.1200008392334,0,0.0,0.0
2026-04-14 00:00:00-05:00,18.729999542236328,18.760000228881836,17.889999389648438,18.360000610351562,0,0.0,0.0
2026-04-15 00:00:00-05:00,18.18000030517578,18.5,17.399999618530273,18.170000076293945,0,0.0,0.0
2026-04-16 00:00:00-05:00,18.040000915527344,19.09000015258789,17.760000228881836,17.940000534057617,0,0.0,0.0
2026-04-17 00:00:00-05:00,18.18000030517578,18.239999771118164,16.8700008392334,17.479999542236328,0,0.0,0.0
2026-04-20 00:00:00-05:00,19.579999923706055,19.989999771118164,18.770000457763672,18.8700008392334,0,0.0,0.0
2026-04-21 00:00:00-05:00,19.18000030517578,20.850000381469727,18.75,19.5,0,0.0,0.0
2026-04-22 00:00:00-05:00,19.030000686645508,19.540000915527344,18.68000030517578,18.920000076293945,0,0.0,0.0
2026-04-23 00:00:00-05:00,19.420000076293945,21.559999465942383,18.700000762939453,19.309999465942383,0,0.0,0.0
2026-04-24 00:00:00-05:00,18.889999389648438,19.350000381469727,18.459999084472656,18.709999084472656,0,0.0,0.0
2026-04-27 00:00:00-05:00,19.209999084472656,19.270000457763672,18.020000457763672,18.020000457763672,0,0.0,0.0
2026-04-28 00:00:00-05:00,18.299999237060547,19.43000030517578,17.780000686645508,17.829999923706055,0,0.0,0.0
2026-04-29 00:00:00-05:00,17.829999923706055,19.0,17.809999465942383,18.809999465942383,0,0.0,0.0
2026-04-30 00:00:00-05:00,18.68000030517578,18.729999542236328,16.8700008392334,16.889999389648438,0,0.0,0.0
2026-05-01 00:00:00-05:00,17.010000228881836,17.389999389648438,16.440000534057617,16.989999771118164,0,0.0,0.0
2026-05-04 00:00:00-05:00,17.3799991607666,19.079999923706055,17.149999618530273,18.290000915527344,0,0.0,0.0
2026-05-05 00:00:00-05:00,17.950000762939453,18.020000457763672,17.200000762939453,17.3799991607666,0,0.0,0.0
2026-05-06 00:00:00-05:00,17.149999618530273,17.459999084472656,16.18000030517578,17.389999389648438,0,0.0,0.0
2026-05-07 00:00:00-05:00,17.530000686645508,17.600000381469727,16.850000381469727,17.079999923706055,0,0.0,0.0
2026-05-08 00:00:00-05:00,17.3700008392334,17.530000686645508,16.81999969482422,17.190000534057617,0,0.0,0.0
2026-05-11 00:00:00-05:00,18.209999084472656,18.469999313354492,17.899999618530273,18.3799991607666,0,0.0,0.0
2026-05-12 00:00:00-05:00,18.770000457763672,19.100000381469727,17.920000076293945,17.989999771118164,0,0.0,0.0
2026-05-13 00:00:00-05:00,17.979999542236328,18.399999618530273,17.760000228881836,17.8700008392334,0,0.0,0.0
2026-05-14 00:00:00-05:00,17.860000610351562,18.079999923706055,17.200000762939453,17.260000228881836,0,0.0,0.0
2026-05-15 00:00:00-05:00,18.06999969482422,19.270000457763672,17.799999237060547,18.43000030517578,0,0.0,0.0
2026-05-18 00:00:00-05:00,19.25,19.440000534057617,17.700000762939453,17.81999969482422,0,0.0,0.0
2026-05-19 00:00:00-05:00,18.010000228881836,18.360000610351562,17.65999984741211,18.059999465942383,0,0.0,0.0
2026-05-20 00:00:00-05:00,18.170000076293945,18.18000030517578,17.1299991607666,17.440000534057617,0,0.0,0.0
2026-05-21 00:00:00-05:00,17.579999923706055,17.8700008392334,16.600000381469727,16.760000228881836,0,0.0,0.0
2026-05-22 00:00:00-05:00,16.829999923706055,17.389999389648438,16.459999084472656,16.700000762939453,0,0.0,0.0
2026-05-25 00:00:00-05:00,16.809999465942383,16.8700008392334,16.530000686645508,16.59000015258789,0,0.0,0.0
2026-05-26 00:00:00-05:00,16.920000076293945,17.229999542236328,16.559999465942383,17.010000228881836,0,0.0,0.0
2026-05-27 00:00:00-05:00,17.010000228881836,17.18000030517578,16.290000915527344,16.290000915527344,0,0.0,0.0
2026-05-28 00:00:00-05:00,16.760000228881836,16.850000381469727,15.609999656677246,15.739999771118164,0,0.0,0.0
2026-05-29 00:00:00-05:00,15.8100004196167,15.880000114440918,15.220000267028809,15.319999694824219,0,0.0,0.0
2026-06-01 00:00:00-05:00,15.880000114440918,16.34000015258789,15.710000038146973,16.049999237060547,0,0.0,0.0
2026-06-02 00:00:00-05:00,16.280000686645508,16.290000915527344,15.710000038146973,15.770000457763672,0,0.0,0.0
2026-06-03 00:00:00-05:00,15.970000267028809,16.6299991607666,15.9399995803833,16.059999465942383,0,0.0,0.0
2026-06-04 00:00:00-05:00,16.329999923706055,16.799999237060547,15.180000305175781,15.399999618530273,0,0.0,0.0
2026-06-05 00:00:00-05:00,15.869999885559082,21.56999969482422,15.5600004196167,21.510000228881836,0,0.0,0.0
2026-06-08 00:00:00-05:00,20.290000915527344,20.350000381469727,17.940000534057617,18.920000076293945,0,0.0,0.0
2026-06-09 00:00:00-05:00,18.190000534057617,23.34000015258789,17.520000457763672,19.8700008392334,0,0.0,0.0
2026-06-10 00:00:00-05:00,20.100000381469727,22.65999984741211,20.059999465942383,22.219999313354492,0,0.0,0.0
2026-06-11 00:00:00-05:00,21.25,22.59000015258789,19.360000610351562,19.440000534057617,0,0.0,0.0
2026-06-12 00:00:00-05:00,19.510000228881836,19.850000381469727,17.59000015258789,17.68000030517578,0,0.0,0.0
2026-06-15 00:00:00-05:00,16.780000686645508,16.850000381469727,15.979999542236328,16.200000762939453,0,0.0,0.0
2026-06-16 00:00:00-05:00,16.200000762939453,16.440000534057617,15.770000457763672,16.40999984741211,0,0.0,0.0
2026-06-17 00:00:00-05:00,16.079999923706055,18.84000015258789,16.020000457763672,18.440000534057617,0,0.0,0.0
2026-06-18 00:00:00-05:00,17.229999542236328,17.600000381469727,16.350000381469727,16.399999618530273,0,0.0,0.0
2026-06-22 00:00:00-05:00,17.479999542236328,17.920000076293945,16.489999771118164,17.280000686645508,0,0.0,0.0
2026-06-23 00:00:00-05:00,19.670000076293945,20.540000915527344,18.610000610351562,19.489999771118164,0,0.0,0.0
2026-06-24 00:00:00-05:00,19.1299991607666,20.34000015258789,18.040000915527344,18.6299991607666,0,0.0,0.0
2026-06-25 00:00:00-05:00,18.110000610351562,19.950000762939453,17.719999313354492,18.889999389648438,0,0.0,0.0
2026-06-26 00:00:00-05:00,19.700000762939453,20.719999313354492,18.200000762939453,18.40999984741211,0,0.0,0.0
2026-06-29 00:00:00-05:00,18.600000381469727,19.450000762939453,17.489999771118164,17.649999618530273,0,0.0,0.0
2026-06-30 00:00:00-05:00,17.540000915527344,17.75,16.270000457763672,16.450000762939453,0,0.0,0.0
2026-07-01 00:00:00-05:00,17.110000610351562,17.299999237060547,15.970000267028809,16.59000015258789,0,0.0,0.0
2026-07-02 00:00:00-05:00,17.049999237060547,17.209999084472656,15.789999961853027,16.149999618530273,0,0.0,0.0
2026-07-06 00:00:00-05:00,16.399999618530273,16.5,15.5600004196167,15.569999694824219,0,0.0,0.0
2026-07-07 00:00:00-05:00,15.869999885559082,16.639999389648438,15.529999732971191,16.1299991607666,0,0.0,0.0
2026-07-08 00:00:00-05:00,16.549999237060547,18.90999984741211,16.350000381469727,16.899999618530273,0,0.0,0.0
2026-07-09 00:00:00-05:00,16.579999923706055,17.270000457763672,15.760000228881836,15.84000015258789,0,0.0,0.0
2026-07-10 00:00:00-05:00,16.059999465942383,16.15999984741211,14.960000038146973,15.029999732971191,0,0.0,0.0
2026-07-13 00:00:00-05:00,16.31999969482422,17.40999984741211,16.030000686645508,17.15999984741211,0,0.0,0.0
2026-07-14 00:00:00-05:00,17.209999084472656,17.559999465942383,16.149999618530273,16.5,0,0.0,0.0
2026-07-15 00:00:00-05:00,16.200000762939453,16.56999969482422,15.640000343322754,15.670000076293945,0,0.0,0.0
2026-07-16 00:00:00-05:00,15.819999694824219,17.229999542236328,15.770000457763672,16.729999542236328,0,0.0,0.0
2026-07-17 00:00:00-05:00,18.010000228881836,19.5,17.68000030517578,18.770000457763672,0,0.0,0.0
2026-07-20 00:00:00-05:00,18.899999618530273,18.940000534057617,17.40999984741211,18.649999618530273,0,0.0,0.0
2026-07-21 00:00:00-05:00,17.479999542236328,17.989999771118164,16.860000610351562,17.049999237060547,0,0.0,0.0
2026-07-22 00:00:00-05:00,17.420000076293945,19.489999771118164,16.639999389648438,16.639999389648438,0,0.0,0.0
2026-07-23 00:00:00-05:00,17.670000076293945,20.309999465942383,17.31999969482422,18.700000762939453,0,0.0,0.0
2026-07-27 00:00:00-05:00,17.6200008392334,19.93000030517578,17.530000686645508,18.670000076293945,0,0.0,0.0
2026-07-28 00:00:00-05:00,19.049999237060547,19.520000457763672,17.8799991607666,18.260000228881836,0,0.0,0.0
